time,wellID,rawOD600,strain,media,replicate,day,OD600_bs
0,B2,0.085900001,PA14,SCFM,R1,D0,7.000040000000041e-4
0.17141666666666666,B2,0.085600004,PA14,SCFM,R1,D0,7.000049999999897e-4
0.3428333333333333,B2,0.085500002,PA14,SCFM,R1,D0,6.000030000000017e-4
0.51425,B2,0.0854,PA14,SCFM,R1,D0,5.000009999999999e-4
0.6856666666666666,B2,0.085299999,PA14,SCFM,R1,D0,5.000009999999999e-4
0.8570555555555556,B2,0.085699998,PA14,SCFM,R1,D0,7.999989999999957e-4
1.0284722222222222,B2,0.085900001,PA14,SCFM,R1,D0,0.0011000030000000022
1.199888888888889,B2,0.086000003,PA14,SCFM,R1,D0,0.001200005000000004
1.3713055555555556,B2,0.086000003,PA14,SCFM,R1,D0,0.0010000019999999998
1.542722222222222,B2,0.086199999,PA14,SCFM,R1,D0,0.0012999999999999956
1.7141388888888889,B2,0.086800002,PA14,SCFM,R1,D0,0.0016000050000000016
1.8855555555555557,B2,0.0867,PA14,SCFM,R1,D0,0.0018000009999999955
2.0569722222222224,B2,0.088600002,PA14,SCFM,R1,D0,0.0037000029999999934
2.2283888888888885,B2,0.088,PA14,SCFM,R1,D0,0.003100000999999991
2.399805555555555,B2,0.090000004,PA14,SCFM,R1,D0,0.005400002000000001
2.5712222222222225,B2,0.090400003,PA14,SCFM,R1,D0,0.005500004000000003
2.742611111111111,B2,0.091600001,PA14,SCFM,R1,D0,0.006700001999999997
2.9140277777777777,B2,0.092500001,PA14,SCFM,R1,D0,0.008000000999999993
3.085444444444444,B2,0.094499998,PA14,SCFM,R1,D0,0.009899996000000008
3.2568611111111117,B2,0.095600002,PA14,SCFM,R1,D0,0.01100000000000001
3.4282777777777778,B2,0.0973,PA14,SCFM,R1,D0,0.012599997000000002
3.5996944444444443,B2,0.101199999,PA14,SCFM,R1,D0,0.016499996000000003
3.7711111111111113,B2,0.104500003,PA14,SCFM,R1,D0,0.02000000299999999
3.942527777777778,B2,0.1083,PA14,SCFM,R1,D0,0.023699998
4.113944444444445,B2,0.113499999,PA14,SCFM,R1,D0,0.028999999
4.285361111111111,B2,0.119800001,PA14,SCFM,R1,D0,0.03519999900000001
4.456777777777777,B2,0.128199995,PA14,SCFM,R1,D0,0.04329999600000001
4.628166666666667,B2,0.139200002,PA14,SCFM,R1,D0,0.05449999899999999
4.7995833333333335,B2,0.151899993,PA14,SCFM,R1,D0,0.06729999100000002
4.971,B2,0.167300001,PA14,SCFM,R1,D0,0.08259999800000001
5.142416666666667,B2,0.183300003,PA14,SCFM,R1,D0,0.098700001
5.313833333333333,B2,0.198699996,PA14,SCFM,R1,D0,0.11389999799999999
5.48525,B2,0.213799998,PA14,SCFM,R1,D0,0.129099995
5.656666666666666,B2,0.227699995,PA14,SCFM,R1,D0,0.142999992
5.828083333333334,B2,0.237100005,PA14,SCFM,R1,D0,0.152400002
5.9995,B2,0.245800003,PA14,SCFM,R1,D0,0.1611
6.170916666666667,B2,0.254200011,PA14,SCFM,R1,D0,0.169600009
6.342333333333333,B2,0.25940001,PA14,SCFM,R1,D0,0.17470000700000002
6.513722222222223,B2,0.269499987,PA14,SCFM,R1,D0,0.18499998699999998
6.685138888888889,B2,0.278899997,PA14,SCFM,R1,D0,0.194299995
6.8565555555555555,B2,0.287200004,PA14,SCFM,R1,D0,0.202500001
7.027972222222222,B2,0.294699997,PA14,SCFM,R1,D0,0.209999994
7.199388888888889,B2,0.302300006,PA14,SCFM,R1,D0,0.217700004
7.370805555555555,B2,0.309500009,PA14,SCFM,R1,D0,0.22460001000000002
7.542222222222223,B2,0.316900015,PA14,SCFM,R1,D0,0.23230001299999997
7.713638888888889,B2,0.321700007,PA14,SCFM,R1,D0,0.23690000900000002
7.885055555555556,B2,0.329299986,PA14,SCFM,R1,D0,0.244599983
8.056472222222222,B2,0.332899988,PA14,SCFM,R1,D0,0.24819998499999998
8.22788888888889,B2,0.335799992,PA14,SCFM,R1,D0,0.25119999
8.399277777777778,B2,0.335900009,PA14,SCFM,R1,D0,0.251300007
8.570694444444445,B2,0.350800008,PA14,SCFM,R1,D0,0.265900009
8.742111111111111,B2,0.356900007,PA14,SCFM,R1,D0,0.272300005
8.913527777777778,B2,0.356999993,PA14,SCFM,R1,D0,0.27219999500000003
9.084944444444444,B2,0.35800001,PA14,SCFM,R1,D0,0.273200012
9.256361111111111,B2,0.363799989,PA14,SCFM,R1,D0,0.278999991
9.427777777777777,B2,0.367300004,PA14,SCFM,R1,D0,0.282500006
9.599194444444443,B2,0.371699989,PA14,SCFM,R1,D0,0.286999986
9.77061111111111,B2,0.37560001,PA14,SCFM,R1,D0,0.29090000699999996
9.94202777777778,B2,0.380499989,PA14,SCFM,R1,D0,0.29559999
10.113499999999998,B2,0.387699991,PA14,SCFM,R1,D0,0.303099989
10.284916666666666,B2,0.388599992,PA14,SCFM,R1,D0,0.303799994
10.456305555555556,B2,0.39469999099999997,PA14,SCFM,R1,D0,0.309899993
10.627722222222223,B2,0.4014,PA14,SCFM,R1,D0,0.31669999699999996
10.799138888888889,B2,0.401899993,PA14,SCFM,R1,D0,0.31719999
10.970555555555556,B2,0.403800011,PA14,SCFM,R1,D0,0.31910000800000005
11.141972222222222,B2,0.405800015,PA14,SCFM,R1,D0,0.320900016
11.313388888888888,B2,0.408499986,PA14,SCFM,R1,D0,0.323699988
11.484805555555557,B2,0.409500003,PA14,SCFM,R1,D0,0.3248
11.656222222222222,B2,0.41080001,PA14,SCFM,R1,D0,0.326200008
11.827638888888888,B2,0.413300008,PA14,SCFM,R1,D0,0.32850001
11.999027777777778,B2,0.414799988,PA14,SCFM,R1,D0,0.32999999
12.170444444444446,B2,0.414200008,PA14,SCFM,R1,D0,0.329500005
12.341861111111111,B2,0.416099995,PA14,SCFM,R1,D0,0.33139999200000003
12.513277777777779,B2,0.416700006,PA14,SCFM,R1,D0,0.331900008
12.684694444444444,B2,0.417100012,PA14,SCFM,R1,D0,0.332200013
12.856111111111112,B2,0.418099999,PA14,SCFM,R1,D0,0.333300001
13.027527777777777,B2,0.418900013,PA14,SCFM,R1,D0,0.334300011
13.198944444444443,B2,0.420300007,PA14,SCFM,R1,D0,0.335600004
13.370361111111112,B2,0.421000004,PA14,SCFM,R1,D0,0.336400002
13.541777777777778,B2,0.421400011,PA14,SCFM,R1,D0,0.336900011
13.713194444444444,B2,0.422100008,PA14,SCFM,R1,D0,0.337400005
13.884583333333333,B2,0.421400011,PA14,SCFM,R1,D0,0.336900011
14.056000000000001,B2,0.421000004,PA14,SCFM,R1,D0,0.33650000399999996
14.227416666666667,B2,0.421600014,PA14,SCFM,R1,D0,0.33680001600000004
14.398833333333334,B2,0.423099995,PA14,SCFM,R1,D0,0.338299997
14.57025,B2,0.419200003,PA14,SCFM,R1,D0,0.334600001
14.741666666666667,B2,0.412400007,PA14,SCFM,R1,D0,0.327600009
14.913083333333333,B2,0.406500012,PA14,SCFM,R1,D0,0.32190001
15.084499999999998,B2,0.4014,PA14,SCFM,R1,D0,0.317000002
15.255916666666668,B2,0.398000002,PA14,SCFM,R1,D0,0.3134
15.427333333333333,B2,0.394199997,PA14,SCFM,R1,D0,0.30949999400000006
15.598749999999999,B2,0.390899986,PA14,SCFM,R1,D0,0.30639998599999996
15.770138888888889,B2,0.387199998,PA14,SCFM,R1,D0,0.30269999799999997
15.941555555555556,B2,0.382499993,PA14,SCFM,R1,D0,0.29799999299999996
16.112972222222222,B2,0.377200007,PA14,SCFM,R1,D0,0.292700007
16.28438888888889,B2,0.371100008,PA14,SCFM,R1,D0,0.286500006
16.455805555555557,B2,0.36649999,PA14,SCFM,R1,D0,0.281899988
16.627222222222223,B2,0.362699986,PA14,SCFM,R1,D0,0.278299988
16.79863888888889,B2,0.359699994,PA14,SCFM,R1,D0,0.275199994
16.970055555555554,B2,0.356700003,PA14,SCFM,R1,D0,0.272
17.141472222222223,B2,0.352999985,PA14,SCFM,R1,D0,0.268499985
17.31288888888889,B2,0.351000011,PA14,SCFM,R1,D0,0.266400009
17.484305555555558,B2,0.346599996,PA14,SCFM,R1,D0,0.262099996
17.65572222222222,B2,0.344399989,PA14,SCFM,R1,D0,0.259899989
17.82713888888889,B2,0.341600001,PA14,SCFM,R1,D0,0.25710000099999997
17.99855555555556,B2,0.340600014,PA14,SCFM,R1,D0,0.25590001100000004
18.16997222222222,B2,0.339599997,PA14,SCFM,R1,D0,0.25509999699999997
18.34138888888889,B2,0.338,PA14,SCFM,R1,D0,0.25370000400000003
18.512805555555556,B2,0.337199986,PA14,SCFM,R1,D0,0.25279998800000003
18.68422222222222,B2,0.336600006,PA14,SCFM,R1,D0,0.25190000300000004
18.85563888888889,B2,0.336699992,PA14,SCFM,R1,D0,0.25209999
19.02702777777778,B2,0.337799996,PA14,SCFM,R1,D0,0.253199994
19.19844444444444,B2,0.336199999,PA14,SCFM,R1,D0,0.25149999600000006
19.36986111111111,B2,0.337099999,PA14,SCFM,R1,D0,0.25239999599999996
19.54127777777778,B2,0.336100012,PA14,SCFM,R1,D0,0.25150001
19.71269444444444,B2,0.336899996,PA14,SCFM,R1,D0,0.25229999399999997
19.88411111111111,B2,0.337599993,PA14,SCFM,R1,D0,0.252999991
20.055527777777776,B2,0.33860001,PA14,SCFM,R1,D0,0.25410001
20.22694444444444,B2,0.341100007,PA14,SCFM,R1,D0,0.25640000399999996
20.398416666666666,B2,0.340900004,PA14,SCFM,R1,D0,0.25630000199999997
20.56983333333333,B2,0.337500006,PA14,SCFM,R1,D0,0.25270000800000003
20.74122222222222,B2,0.337099999,PA14,SCFM,R1,D0,0.252499997
20.91263888888889,B2,0.337500006,PA14,SCFM,R1,D0,0.25280000300000005
21.084055555555558,B2,0.337099999,PA14,SCFM,R1,D0,0.25259999899999996
21.255472222222224,B2,0.336699992,PA14,SCFM,R1,D0,0.252199992
21.42688888888889,B2,0.335700005,PA14,SCFM,R1,D0,0.251100003
21.598305555555555,B2,0.335700005,PA14,SCFM,R1,D0,0.25090000700000004
21.769722222222224,B2,0.335099995,PA14,SCFM,R1,D0,0.25039999199999996
21.94113888888889,B2,0.335099995,PA14,SCFM,R1,D0,0.25059999499999996
22.112555555555556,B2,0.334899992,PA14,SCFM,R1,D0,0.25019998899999996
22.283972222222225,B2,0.334100008,PA14,SCFM,R1,D0,0.24960000799999998
22.455361111111113,B2,0.333700001,PA14,SCFM,R1,D0,0.24899999800000003
22.626777777777775,B2,0.334100008,PA14,SCFM,R1,D0,0.24970001
22.798194444444444,B2,0.333799988,PA14,SCFM,R1,D0,0.24929998799999997
22.969611111111114,B2,0.333000004,PA14,SCFM,R1,D0,0.248400002
23.141027777777776,B2,0.333099991,PA14,SCFM,R1,D0,0.24849998899999998
23.312444444444445,B2,0.332700014,PA14,SCFM,R1,D0,0.248000011
23.483861111111107,B2,0.333900005,PA14,SCFM,R1,D0,0.249300003
0,C2,0.085900001,PA14,SCFM,R2,D0,7.000040000000041e-4
0.17141666666666666,C2,0.0854,PA14,SCFM,R2,D0,5.000009999999999e-4
0.3428333333333333,C2,0.085500002,PA14,SCFM,R2,D0,6.000030000000017e-4
0.51425,C2,0.085699998,PA14,SCFM,R2,D0,7.999989999999957e-4
0.6856666666666666,C2,0.0854,PA14,SCFM,R2,D0,6.000020000000023e-4
0.8570555555555556,C2,0.0854,PA14,SCFM,R2,D0,5.000009999999999e-4
1.0284722222222222,C2,0.085500002,PA14,SCFM,R2,D0,7.000040000000041e-4
1.199888888888889,C2,0.086400002,PA14,SCFM,R2,D0,0.001600004000000002
1.3713055555555556,C2,0.086300001,PA14,SCFM,R2,D0,0.0012999999999999956
1.542722222222222,C2,0.087099999,PA14,SCFM,R2,D0,0.0021999999999999936
1.7141388888888889,C2,0.087300003,PA14,SCFM,R2,D0,0.0021000060000000015
1.8855555555555557,C2,0.086900003,PA14,SCFM,R2,D0,0.0020000039999999997
2.0569722222222224,C2,0.088200003,PA14,SCFM,R2,D0,0.0033000039999999953
2.2283888888888885,C2,0.088200003,PA14,SCFM,R2,D0,0.0033000039999999953
2.399805555555555,C2,0.089900002,PA14,SCFM,R2,D0,0.005300000000000013
2.5712222222222225,C2,0.090099998,PA14,SCFM,R2,D0,0.005199998999999997
2.742611111111111,C2,0.092100002,PA14,SCFM,R2,D0,0.0072000029999999965
2.9140277777777777,C2,0.092799999,PA14,SCFM,R2,D0,0.008299998999999988
3.085444444444444,C2,0.094400004,PA14,SCFM,R2,D0,0.009800002000000002
3.2568611111111117,C2,0.095600002,PA14,SCFM,R2,D0,0.01100000000000001
3.4282777777777778,C2,0.097900003,PA14,SCFM,R2,D0,0.013200000000000003
3.5996944444444443,C2,0.100699998,PA14,SCFM,R2,D0,0.015999995000000003
3.7711111111111113,C2,0.104000002,PA14,SCFM,R2,D0,0.01950000199999999
3.942527777777778,C2,0.108199999,PA14,SCFM,R2,D0,0.02359999700000001
4.113944444444445,C2,0.113399997,PA14,SCFM,R2,D0,0.028899996999999997
4.285361111111111,C2,0.1193,PA14,SCFM,R2,D0,0.03469999800000001
4.456777777777777,C2,0.127499998,PA14,SCFM,R2,D0,0.042599999
4.628166666666667,C2,0.138400003,PA14,SCFM,R2,D0,0.0537
4.7995833333333335,C2,0.149499997,PA14,SCFM,R2,D0,0.064899995
4.971,C2,0.164800003,PA14,SCFM,R2,D0,0.0801
5.142416666666667,C2,0.180999994,PA14,SCFM,R2,D0,0.096399992
5.313833333333333,C2,0.196199998,PA14,SCFM,R2,D0,0.11139999999999999
5.48525,C2,0.209199995,PA14,SCFM,R2,D0,0.124499992
5.656666666666666,C2,0.221399993,PA14,SCFM,R2,D0,0.13669999
5.828083333333334,C2,0.233799994,PA14,SCFM,R2,D0,0.14909999100000002
5.9995,C2,0.243100002,PA14,SCFM,R2,D0,0.158399999
6.170916666666667,C2,0.250099987,PA14,SCFM,R2,D0,0.16549998500000002
6.342333333333333,C2,0.255899996,PA14,SCFM,R2,D0,0.17119999300000002
6.513722222222223,C2,0.264099985,PA14,SCFM,R2,D0,0.17959998499999996
6.685138888888889,C2,0.272599995,PA14,SCFM,R2,D0,0.18799999299999998
6.8565555555555555,C2,0.281800002,PA14,SCFM,R2,D0,0.197099999
7.027972222222222,C2,0.289999992,PA14,SCFM,R2,D0,0.205299989
7.199388888888889,C2,0.300399989,PA14,SCFM,R2,D0,0.21579998699999997
7.370805555555555,C2,0.307999998,PA14,SCFM,R2,D0,0.223099999
7.542222222222223,C2,0.313199997,PA14,SCFM,R2,D0,0.228599995
7.713638888888889,C2,0.321500003,PA14,SCFM,R2,D0,0.236700005
7.885055555555556,C2,0.326499999,PA14,SCFM,R2,D0,0.241799996
8.056472222222222,C2,0.333400011,PA14,SCFM,R2,D0,0.248700008
8.22788888888889,C2,0.334300011,PA14,SCFM,R2,D0,0.249700009
8.399277777777778,C2,0.335700005,PA14,SCFM,R2,D0,0.251100003
8.570694444444445,C2,0.342299998,PA14,SCFM,R2,D0,0.257399999
8.742111111111111,C2,0.359299988,PA14,SCFM,R2,D0,0.274699986
8.913527777777778,C2,0.3583,PA14,SCFM,R2,D0,0.273500002
9.084944444444444,C2,0.359200001,PA14,SCFM,R2,D0,0.274400003
9.256361111111111,C2,0.363099992,PA14,SCFM,R2,D0,0.278299994
9.427777777777777,C2,0.366699994,PA14,SCFM,R2,D0,0.281899996
9.599194444444443,C2,0.371899992,PA14,SCFM,R2,D0,0.287199989
9.77061111111111,C2,0.376800001,PA14,SCFM,R2,D0,0.29209999799999997
9.94202777777778,C2,0.381900012,PA14,SCFM,R2,D0,0.297000013
10.113499999999998,C2,0.386999995,PA14,SCFM,R2,D0,0.302399993
10.284916666666666,C2,0.390100002,PA14,SCFM,R2,D0,0.305300004
10.456305555555556,C2,0.394800007,PA14,SCFM,R2,D0,0.310000009
10.627722222222223,C2,0.400599986,PA14,SCFM,R2,D0,0.315899983
10.799138888888889,C2,0.405099988,PA14,SCFM,R2,D0,0.320399985
10.970555555555556,C2,0.405900002,PA14,SCFM,R2,D0,0.32119999899999996
11.141972222222222,C2,0.407799989,PA14,SCFM,R2,D0,0.32289998999999997
11.313388888888888,C2,0.409700006,PA14,SCFM,R2,D0,0.324900008
11.484805555555557,C2,0.41170001,PA14,SCFM,R2,D0,0.327000007
11.656222222222222,C2,0.412200004,PA14,SCFM,R2,D0,0.327600002
11.827638888888888,C2,0.413700014,PA14,SCFM,R2,D0,0.328900016
11.999027777777778,C2,0.415300012,PA14,SCFM,R2,D0,0.330500014
12.170444444444446,C2,0.414900005,PA14,SCFM,R2,D0,0.330200002
12.341861111111111,C2,0.417699993,PA14,SCFM,R2,D0,0.33299999
12.513277777777779,C2,0.416799992,PA14,SCFM,R2,D0,0.331999994
12.684694444444444,C2,0.418000013,PA14,SCFM,R2,D0,0.333100014
12.856111111111112,C2,0.419,PA14,SCFM,R2,D0,0.334200002
13.027527777777777,C2,0.420100003,PA14,SCFM,R2,D0,0.335500001
13.198944444444443,C2,0.421600014,PA14,SCFM,R2,D0,0.336900011
13.370361111111112,C2,0.421999991,PA14,SCFM,R2,D0,0.337399989
13.541777777777778,C2,0.423200011,PA14,SCFM,R2,D0,0.33870001099999997
13.713194444444444,C2,0.423099995,PA14,SCFM,R2,D0,0.33839999200000004
13.884583333333333,C2,0.421900004,PA14,SCFM,R2,D0,0.337400004
14.056000000000001,C2,0.418000013,PA14,SCFM,R2,D0,0.333500013
14.227416666666667,C2,0.412699997,PA14,SCFM,R2,D0,0.327899999
14.398833333333334,C2,0.407900006,PA14,SCFM,R2,D0,0.323100008
14.57025,C2,0.405299991,PA14,SCFM,R2,D0,0.320699989
14.741666666666667,C2,0.404599994,PA14,SCFM,R2,D0,0.31979999600000003
14.913083333333333,C2,0.403699994,PA14,SCFM,R2,D0,0.319099992
15.084499999999998,C2,0.4005,PA14,SCFM,R2,D0,0.316100002
15.255916666666668,C2,0.398900002,PA14,SCFM,R2,D0,0.31429999999999997
15.427333333333333,C2,0.3926,PA14,SCFM,R2,D0,0.30789999700000004
15.598749999999999,C2,0.38530001,PA14,SCFM,R2,D0,0.30080001
15.770138888888889,C2,0.380499989,PA14,SCFM,R2,D0,0.29599998899999996
15.941555555555556,C2,0.379099995,PA14,SCFM,R2,D0,0.294599995
16.112972222222222,C2,0.378800005,PA14,SCFM,R2,D0,0.294300005
16.28438888888889,C2,0.376100004,PA14,SCFM,R2,D0,0.291500002
16.455805555555557,C2,0.374300003,PA14,SCFM,R2,D0,0.289700001
16.627222222222223,C2,0.370499998,PA14,SCFM,R2,D0,0.2861
16.79863888888889,C2,0.367399991,PA14,SCFM,R2,D0,0.28289999099999996
16.970055555555554,C2,0.365099996,PA14,SCFM,R2,D0,0.28039999299999996
17.141472222222223,C2,0.362100005,PA14,SCFM,R2,D0,0.277600005
17.31288888888889,C2,0.360300004,PA14,SCFM,R2,D0,0.275700002
17.484305555555558,C2,0.3574,PA14,SCFM,R2,D0,0.2729
17.65572222222222,C2,0.356000006,PA14,SCFM,R2,D0,0.27150000599999996
17.82713888888889,C2,0.353599995,PA14,SCFM,R2,D0,0.269099995
17.99855555555556,C2,0.352400005,PA14,SCFM,R2,D0,0.267700002
18.16997222222222,C2,0.351799995,PA14,SCFM,R2,D0,0.26729999499999996
18.34138888888889,C2,0.349599987,PA14,SCFM,R2,D0,0.265299991
18.512805555555556,C2,0.34830001,PA14,SCFM,R2,D0,0.263900012
18.68422222222222,C2,0.34799999,PA14,SCFM,R2,D0,0.263299987
18.85563888888889,C2,0.346899986,PA14,SCFM,R2,D0,0.262299984
19.02702777777778,C2,0.346500009,PA14,SCFM,R2,D0,0.261900007
19.19844444444444,C2,0.346300006,PA14,SCFM,R2,D0,0.26160000299999997
19.36986111111111,C2,0.345699996,PA14,SCFM,R2,D0,0.260999993
19.54127777777778,C2,0.344799995,PA14,SCFM,R2,D0,0.260199993
19.71269444444444,C2,0.345200002,PA14,SCFM,R2,D0,0.2606
19.88411111111111,C2,0.344599992,PA14,SCFM,R2,D0,0.25999999
20.055527777777776,C2,0.345099986,PA14,SCFM,R2,D0,0.260599986
20.22694444444444,C2,0.345999986,PA14,SCFM,R2,D0,0.261299983
20.398416666666666,C2,0.348800004,PA14,SCFM,R2,D0,0.264200002
20.56983333333333,C2,0.34799999,PA14,SCFM,R2,D0,0.263199992
20.74122222222222,C2,0.344099998,PA14,SCFM,R2,D0,0.259499996
20.91263888888889,C2,0.345400006,PA14,SCFM,R2,D0,0.26070000299999996
21.084055555555558,C2,0.345800012,PA14,SCFM,R2,D0,0.26130001199999997
21.255472222222224,C2,0.346399993,PA14,SCFM,R2,D0,0.261899993
21.42688888888889,C2,0.345099986,PA14,SCFM,R2,D0,0.260499984
21.598305555555555,C2,0.344900012,PA14,SCFM,R2,D0,0.260100014
21.769722222222224,C2,0.344999999,PA14,SCFM,R2,D0,0.260299996
21.94113888888889,C2,0.344599992,PA14,SCFM,R2,D0,0.260099992
22.112555555555556,C2,0.345400006,PA14,SCFM,R2,D0,0.26070000299999996
22.283972222222225,C2,0.344399989,PA14,SCFM,R2,D0,0.259899989
22.455361111111113,C2,0.344599992,PA14,SCFM,R2,D0,0.259899989
22.626777777777775,C2,0.344799995,PA14,SCFM,R2,D0,0.26039999700000005
22.798194444444444,C2,0.344199985,PA14,SCFM,R2,D0,0.25969998499999997
22.969611111111114,C2,0.343699992,PA14,SCFM,R2,D0,0.25909999
23.141027777777776,C2,0.343499988,PA14,SCFM,R2,D0,0.25889998599999997
23.312444444444445,C2,0.343800008,PA14,SCFM,R2,D0,0.25910000499999997
23.483861111111107,C2,0.343899995,PA14,SCFM,R2,D0,0.259299993
0,D2,0.085900001,PA14,SCFM,R3,D0,7.000040000000041e-4
0.17141666666666666,D2,0.085199997,PA14,SCFM,R3,D0,2.9999799999999577e-4
0.3428333333333333,D2,0.085100003,PA14,SCFM,R3,D0,2.0000399999998975e-4
0.51425,D2,0.085299999,PA14,SCFM,R3,D0,3.999999999999976e-4
0.6856666666666666,D2,0.085100003,PA14,SCFM,R3,D0,3.000049999999921e-4
0.8570555555555556,D2,0.085299999,PA14,SCFM,R3,D0,3.999999999999976e-4
1.0284722222222222,D2,0.085699998,PA14,SCFM,R3,D0,8.99999999999998e-4
1.199888888888889,D2,0.085699998,PA14,SCFM,R3,D0,8.99999999999998e-4
1.3713055555555556,D2,0.085699998,PA14,SCFM,R3,D0,6.999969999999939e-4
1.542722222222222,D2,0.086099997,PA14,SCFM,R3,D0,0.0011999979999999938
1.7141388888888889,D2,0.086099997,PA14,SCFM,R3,D0,8.99999999999998e-4
1.8855555555555557,D2,0.086199999,PA14,SCFM,R3,D0,0.0012999999999999956
2.0569722222222224,D2,0.0876,PA14,SCFM,R3,D0,0.0027000009999999935
2.2283888888888885,D2,0.088299997,PA14,SCFM,R3,D0,0.0033999980000000013
2.399805555555555,D2,0.089000002,PA14,SCFM,R3,D0,0.004400000000000001
2.5712222222222225,D2,0.089699998,PA14,SCFM,R3,D0,0.004799998999999999
2.742611111111111,D2,0.090599999,PA14,SCFM,R3,D0,0.005699999999999997
2.9140277777777777,D2,0.091700003,PA14,SCFM,R3,D0,0.0072000029999999965
3.085444444444444,D2,0.093400002,PA14,SCFM,R3,D0,0.008800000000000002
3.2568611111111117,D2,0.094999999,PA14,SCFM,R3,D0,0.010399997000000008
3.4282777777777778,D2,0.096799999,PA14,SCFM,R3,D0,0.012099996000000002
3.5996944444444443,D2,0.100000001,PA14,SCFM,R3,D0,0.015299998000000009
3.7711111111111113,D2,0.102700002,PA14,SCFM,R3,D0,0.018200001999999993
3.942527777777778,D2,0.1074,PA14,SCFM,R3,D0,0.022799998000000002
4.113944444444445,D2,0.112000003,PA14,SCFM,R3,D0,0.027500002999999995
4.285361111111111,D2,0.118699998,PA14,SCFM,R3,D0,0.03409999600000001
4.456777777777777,D2,0.126900002,PA14,SCFM,R3,D0,0.04200000300000001
4.628166666666667,D2,0.1373,PA14,SCFM,R3,D0,0.05259999700000001
4.7995833333333335,D2,0.149399996,PA14,SCFM,R3,D0,0.06479999400000001
4.971,D2,0.1655,PA14,SCFM,R3,D0,0.08079999700000001
5.142416666666667,D2,0.182400003,PA14,SCFM,R3,D0,0.09780000100000001
5.313833333333333,D2,0.199300006,PA14,SCFM,R3,D0,0.114500008
5.48525,D2,0.211700007,PA14,SCFM,R3,D0,0.127000004
5.656666666666666,D2,0.224999994,PA14,SCFM,R3,D0,0.140299991
5.828083333333334,D2,0.231199995,PA14,SCFM,R3,D0,0.146499992
5.9995,D2,0.238999993,PA14,SCFM,R3,D0,0.15429999
6.170916666666667,D2,0.246399999,PA14,SCFM,R3,D0,0.16179999700000003
6.342333333333333,D2,0.257699996,PA14,SCFM,R3,D0,0.172999993
6.513722222222223,D2,0.261200011,PA14,SCFM,R3,D0,0.176700011
6.685138888888889,D2,0.272300005,PA14,SCFM,R3,D0,0.187700003
6.8565555555555555,D2,0.281500012,PA14,SCFM,R3,D0,0.19680000900000003
7.027972222222222,D2,0.290499985,PA14,SCFM,R3,D0,0.20579998200000002
7.199388888888889,D2,0.289700001,PA14,SCFM,R3,D0,0.20509999899999998
7.370805555555555,D2,0.29550001,PA14,SCFM,R3,D0,0.21060001099999998
7.542222222222223,D2,0.300700009,PA14,SCFM,R3,D0,0.21610000699999998
7.713638888888889,D2,0.304699987,PA14,SCFM,R3,D0,0.21989998900000002
7.885055555555556,D2,0.309799999,PA14,SCFM,R3,D0,0.225099996
8.056472222222222,D2,0.3125,PA14,SCFM,R3,D0,0.227799997
8.22788888888889,D2,0.321200013,PA14,SCFM,R3,D0,0.236600011
8.399277777777778,D2,0.343699992,PA14,SCFM,R3,D0,0.25909999
8.570694444444445,D2,0.343800008,PA14,SCFM,R3,D0,0.258900009
8.742111111111111,D2,0.336400002,PA14,SCFM,R3,D0,0.25179999999999997
8.913527777777778,D2,0.342999995,PA14,SCFM,R3,D0,0.258199997
9.084944444444444,D2,0.358099997,PA14,SCFM,R3,D0,0.273299999
9.256361111111111,D2,0.359800011,PA14,SCFM,R3,D0,0.275000013
9.427777777777777,D2,0.358200014,PA14,SCFM,R3,D0,0.273400016
9.599194444444443,D2,0.363299996,PA14,SCFM,R3,D0,0.27859999300000005
9.77061111111111,D2,0.366899997,PA14,SCFM,R3,D0,0.28219999399999995
9.94202777777778,D2,0.371800005,PA14,SCFM,R3,D0,0.286900006
10.113499999999998,D2,0.377799988,PA14,SCFM,R3,D0,0.29319998599999997
10.284916666666666,D2,0.379500002,PA14,SCFM,R3,D0,0.294700004
10.456305555555556,D2,0.384799987,PA14,SCFM,R3,D0,0.299999989
10.627722222222223,D2,0.389200002,PA14,SCFM,R3,D0,0.304499999
10.799138888888889,D2,0.395300001,PA14,SCFM,R3,D0,0.31059999800000004
10.970555555555556,D2,0.397599995,PA14,SCFM,R3,D0,0.31289999199999996
11.141972222222222,D2,0.40110001,PA14,SCFM,R3,D0,0.316200011
11.313388888888888,D2,0.403699994,PA14,SCFM,R3,D0,0.318899996
11.484805555555557,D2,0.405800015,PA14,SCFM,R3,D0,0.32110001200000005
11.656222222222222,D2,0.407400012,PA14,SCFM,R3,D0,0.32280000999999997
11.827638888888888,D2,0.40959999,PA14,SCFM,R3,D0,0.32479999200000004
11.999027777777778,D2,0.412400007,PA14,SCFM,R3,D0,0.327600009
12.170444444444446,D2,0.413599998,PA14,SCFM,R3,D0,0.328899995
12.341861111111111,D2,0.414700001,PA14,SCFM,R3,D0,0.329999998
12.513277777777779,D2,0.414200008,PA14,SCFM,R3,D0,0.32940001
12.684694444444444,D2,0.414000005,PA14,SCFM,R3,D0,0.329100006
12.856111111111112,D2,0.416000009,PA14,SCFM,R3,D0,0.331200011
13.027527777777777,D2,0.417699993,PA14,SCFM,R3,D0,0.333099991
